epoch,avg_loss,avg_grad_norm,valid_batches,learning_rate
54,-0.2418475275629022,9.795815095807729,890,5e-06
55,-0.251315580626552,9.492935126751997,890,5e-06
56,-0.21095138513640072,10.364708001827927,890,5e-06
57,-0.2246750605240297,10.013201299008358,890,5e-06
58,-0.23319182241900582,10.025936535101259,890,5e-06
59,-0.242136803034986,9.724407806892074,890,5e-06
60,-0.24993236299311178,9.871960581889313,890,5e-06
61,-0.239751958009902,10.17378198417385,890,5e-06
62,-0.24618696764613804,9.806555898939626,890,5.000000000000001e-07
63,-0.22780503680866757,10.476369011736988,890,5.000000000000001e-07
64,-0.22356336307659577,10.596350404586685,890,5.000000000000001e-07
65,-0.25312279332219884,10.171197728360637,890,5.000000000000001e-07
66,-0.23233528719859176,10.248177746239673,890,5.000000000000001e-07
67,-0.2416012532925338,10.326263902696331,890,5.000000000000001e-07
68,-0.2308108255434572,10.487778473101304,890,5.000000000000001e-07
69,-0.24404676519752888,10.35405236382163,890,5.000000000000001e-07
70,-0.23629515395405587,10.396290633919534,890,5.000000000000001e-07
71,-0.23974913529465708,10.431562358274888,890,5.000000000000001e-07
72,-0.2415765533286534,10.37789032191373,890,5.000000000000001e-08
73,-0.25315976738929746,9.984361342566737,890,5.000000000000001e-08
74,-0.24932405640569966,10.212759389033478,890,5.000000000000001e-08
75,-0.25945921376180114,9.926989634921041,890,5.000000000000001e-08
76,-0.2300134613942564,10.726209920845674,890,5.000000000000001e-08
77,-0.2541763145937009,9.996224974179535,890,5.000000000000001e-08
78,-0.2506729274653317,10.144662648774265,890,5.000000000000001e-08
79,-0.24409141470207257,10.136163533872432,890,5.000000000000001e-08
80,-0.25359299852606954,9.993991511926222,890,5.000000000000001e-08
81,-0.2670932654584392,9.790042370155955,890,5.000000000000001e-08
82,-0.2451249718331219,10.279422959116069,890,5.000000000000001e-08
83,-0.23440008953715977,10.275646352031258,890,5.000000000000001e-08
84,-0.26439254166704884,9.809599647696098,890,5.000000000000001e-08
85,-0.24980927123112626,9.958664402934943,890,5.000000000000001e-08
86,-0.24393822215916067,10.180432001124608,890,5.000000000000001e-08
87,-0.2605328262856837,9.96828698469012,890,5.000000000000001e-08
88,-0.23584398908561535,10.447005304225375,890,5.000000000000002e-09
89,-0.25752099531420164,10.008943803256818,890,5.000000000000002e-09
90,-0.2558397487308202,10.080501470472036,890,5.000000000000002e-09
91,-0.24293655555569724,10.357040012887355,890,5.000000000000002e-09
92,-0.25552683124381503,9.95809024465218,890,5.000000000000002e-09
93,-0.2532231429319703,9.71729300859269,890,5.000000000000002e-09
94,-0.26161203655634035,9.800340510754102,890,5.000000000000002e-09
95,-0.254951112792733,9.954863645253557,890,5.000000000000002e-09
96,-0.23985167085454706,10.112357258863664,890,5.000000000000002e-09
97,-0.2600852835044432,9.866841758436031,890,5.000000000000002e-09
98,-0.24832569940036603,10.23952040216896,890,5.000000000000002e-09
99,-0.26353884131720895,9.784895405474673,890,5.000000000000002e-09
100,-0.2584459784325589,9.975769783271833,890,5.000000000000002e-09
