epoch,avg_loss,avg_grad_norm,valid_batches,learning_rate
40,1.3369938268420403,13.977603324611536,890,5e-06
41,1.332368089509814,13.850161271952512,890,5e-06
42,1.3137114057380161,13.905769088295068,890,5e-06
43,1.3275127530767676,13.8969677461667,890,5e-06
44,1.3071940251950467,13.677379609493727,890,5e-06
45,1.3255971390879555,14.344587709126847,890,5e-06
46,1.3239414367782936,14.280776442838519,890,5e-06
47,1.3102139912294537,14.26271016249496,890,5e-06
48,1.3115688940782226,14.44530616395929,890,5e-06
49,1.2970404244540783,14.248638430874,890,5e-06
50,1.288110869520166,14.39929694312342,890,5e-06
51,1.2941276226150855,14.410618147421419,890,5e-06
52,1.281104819828205,14.23689183492339,890,5e-06
53,1.2668839480100054,14.285420031226083,890,5e-06
54,1.254204436165563,14.481091099910522,890,5e-06
55,1.242799596170361,14.74487552053473,890,5e-06
56,1.2587013156896227,14.713860390159521,890,5e-06
57,1.2773942888452765,14.98981578430433,890,5e-06
58,1.2726608617252178,15.105294835969303,890,5e-06
59,1.2454081651869784,14.50078309211838,890,5e-06
60,1.2454591094777825,14.768366297443261,890,5e-06
61,1.2668763314740041,15.281112600846237,890,5e-06
62,1.2327417644222132,14.836071609647087,890,5.000000000000001e-07
63,1.2277191735385509,14.648539572083548,890,5.000000000000001e-07
64,1.245217514172029,14.878612235154998,890,5.000000000000001e-07
65,1.2501761722430755,15.139969216035993,890,5.000000000000001e-07
66,1.220343410633923,14.613103692183333,890,5.000000000000001e-07
67,1.252595000990321,15.156807879383644,890,5.000000000000001e-07
68,1.2384170126379206,15.024223713124735,890,5.000000000000001e-07
69,1.2203176853362094,14.859943475616113,890,5.000000000000001e-07
70,1.2290964466132475,14.823981278933836,890,5.000000000000001e-07
71,1.2342217734690462,14.572769055875499,890,5.000000000000001e-07
72,1.2423735427052787,15.145772555704866,890,5.000000000000001e-07
73,1.2051119672448447,14.51165177192581,890,5.000000000000001e-08
74,1.227495374572411,14.426730799005274,890,5.000000000000001e-08
75,1.2319498124417294,14.785799939177009,890,5.000000000000001e-08
76,1.212025535642431,14.443393124087473,890,5.000000000000001e-08
77,1.2433585663859763,14.996600837921829,890,5.000000000000001e-08
78,1.2349329838592016,14.746763857027117,890,5.000000000000001e-08
79,1.2405768255839187,14.95993670158172,890,5.000000000000001e-08
80,1.2346829698326882,14.755120611994455,890,5.000000000000002e-09
81,1.2289132455091798,14.553774523199275,890,5.000000000000002e-09
82,1.2231822449839518,14.801977446641814,890,5.000000000000002e-09
83,1.233511712376991,14.715512993764342,890,5.000000000000002e-09
84,1.2328978991240598,14.767876709177253,890,5.000000000000002e-09
85,1.2361046018225423,14.710742046859828,890,5.000000000000002e-09
86,1.2489178918720631,15.263928240068843,890,5.000000000000002e-09
87,1.2346685388115015,14.975310146406795,890,5.000000000000002e-09
88,1.2479521554507567,15.050046782279283,890,5.000000000000002e-09
89,1.2168879633539178,14.518140734179637,890,5.000000000000002e-09
90,1.2554028533817676,15.233227291535796,890,5.000000000000002e-09
91,1.224829720714119,14.810077855426274,890,5.000000000000002e-09
92,1.2007066187563906,14.418357683299632,890,5.000000000000002e-09
93,1.245122790738438,15.006612468033694,890,5.000000000000002e-09
94,1.215777658411626,14.572274514128653,890,5.000000000000002e-09
95,1.209186892094237,14.478160669160692,890,5.000000000000002e-09
96,1.2104520552613762,14.797133602988854,890,5.000000000000002e-09
97,1.223442893014865,14.792294294914504,890,5.000000000000002e-09
98,1.20612130781238,14.532172605964575,890,5.000000000000002e-09
99,1.230309283599425,14.664396629574593,890,5.000000000000002e-09
100,1.229597230372804,14.734257770924087,890,5.000000000000002e-09
